seed_idx	K	mu_cpp	mu_paper	coeff_without_perturb	coeff_with_perturb	response
3	5	14	14	-0.46044786958111245	-0.4604516488838413	-0.0004144828992661928
4	1	0	0	-0.880076086299758	-0.8926712447303704	-0.7175815836875032
4	1	5	1	-0.6531414167302796	-0.6531414167302796	0.0
4	1	1	2	-0.6444898928142715	-0.6444898928142715	0.0
4	1	10	3	-0.31148393229574045	-0.31148393229574045	0.0
4	1	6	4	-0.33023719856481226	-0.3302371985648121	3.3638658386688046e-14
4	1	2	5	-0.8985379267115918	-0.8985379267115918	0.0
4	1	11	6	-0.3417758078944368	-0.3417758078944368	0.0
4	1	7	7	-0.6952013540428456	-0.6952013540428456	0.0
4	1	3	8	-0.41779562216179533	-0.41779562216179533	0.0
4	1	12	9	-0.6101477076201668	-0.6101477076201668	0.0
4	1	8	10	-0.2920760804578601	-0.2920760804578601	0.0
4	1	4	11	-0.8075689159652764	-0.8075689159652766	-1.401610766112002e-14
4	1	13	12	-0.3504169852361443	-0.3504169852361443	0.0
4	1	9	13	-0.5366300114995018	-0.5366300114995018	0.0
4	1	14	14	-1.0884711214068343	-1.0884711214068343	0.0
4	2	0	0	-0.9978951989278437	-1.009138752831749	-0.5657969633831782
4	2	5	1	-0.7519848934421464	-0.7523880001536749	-0.02706273729879285
4	2	1	2	-0.845291486094146	-0.8465193567336414	-0.0733006910344538
4	2	10	3	-0.24534227947815967	-0.2453352886216801	0.0014389356221851718
4	2	6	4	-0.3031288238814781	-0.3031082454255785	0.0034282894174696016
4	2	2	5	-1.0379171744471645	-1.038045432088676	-0.006239803387959499
4	2	11	6	-0.40973641523887977	-0.409721758904202	0.001806366056641588
4	2	7	7	-0.5889871394353242	-0.5890110757002243	-0.002052196450336955
4	2	3	8	-0.4123394615838368	-0.4123374847562395	0.00024209851367360398
4	2	12	9	-0.47529172222557853	-0.4753164011334577	-0.0026219934213005023
4	2	8	10	-0.055603723317053155	-0.055650085657339594	-0.042087939892790215
4	2	4	11	-0.826912071035158	-0.8269083664472702	0.00022623444571453783
4	2	13	12	-0.33564967728669	-0.33565223507816205	-0.0003848171622175709
4	2	9	13	-0.5083761612341431	-0.5083753326064727	8.230984699670017e-05
4	2	14	14	-1.073533271805488	-1.0735361918343733	-0.00013735618949654724
